user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,gasto_total,credito_utilizado,monto_promedio_ahorro,ratio_gasto_ingreso,pct_credito_ocupado,tasa_ahorro_real,perfil_financiero
768,23,f,soltero,3,0,73517,30000,55040.46923076923,26219,16173.74,0.7487,0.874,0.22,SALUDABLE
769,25,m,casado,0,0,38245,30000,46571.50769230769,4820,3824.5,1.2177,0.1607,0.1,SALUDABLE
770,32,f,soltero,1,1,74930,15000,46106.89230769231,5279,7493.0,0.6153,0.3519,0.1,SALUDABLE
771,35,m,unión libre,2,1,18056,120000,36425.86923076923,73639,541.68,2.0174,0.6137,0.03,MODERADO
772,47,m,casado,1,0,20119,50000,48175.65384615384,48963,2011.9,2.3945,0.9793,0.1,RIESGOSO
773,58,m,unión libre,1,1,18490,30000,39727.876923076925,21468,1849.0,2.1486,0.7156,0.1,RIESGOSO
774,70,m,unión libre,1,1,68010,120000,43867.7,112889,6801.0,0.645,0.9407,0.1,MODERADO
775,67,m,soltero,3,1,32453,80000,53313.09230769231,44420,3245.3,1.6428,0.5552,0.1,MODERADO
776,35,m,unión libre,1,1,45958,50000,36055.223076923074,21040,1378.74,0.7845,0.4208,0.03,SALUDABLE
777,37,f,unión libre,2,0,9647,120000,39409.24615384615,66864,289.41,4.0851,0.5572,0.03,RIESGOSO
778,57,f,unión libre,2,1,30636,80000,51280.02307692308,40923,919.08,1.6738,0.5115,0.03,RIESGOSO
779,67,m,casado,0,0,53606,80000,39188.838461538464,68910,1608.18,0.7311,0.8614,0.03,MODERADO
780,31,m,unión libre,2,1,63782,50000,42494.89230769231,11005,6378.2,0.6663,0.2201,0.1,SALUDABLE
781,67,f,divorciado,0,0,19931,15000,38854.01538461538,8632,597.93,1.9494,0.5755,0.03,RIESGOSO
782,62,f,casado,1,0,58346,30000,41013.223076923074,11745,5834.6,0.7029,0.3915,0.1,SALUDABLE
783,33,m,unión libre,0,0,49703,15000,50812.44615384616,9672,4970.3,1.0223,0.6448,0.1,SALUDABLE
784,50,f,divorciado,3,0,18417,30000,53399.9,21867,1841.7,2.8995,0.7289,0.1,RIESGOSO
785,27,f,casado,4,0,8904,15000,38741.07692307692,11032,890.4,4.351,0.7355,0.1,RIESGOSO
786,49,m,soltero,3,1,53685,30000,41439.19230769231,6821,11810.7,0.7719,0.2274,0.22,SALUDABLE
787,30,m,casado,0,0,23154,120000,47420.11538461538,113944,5093.88,2.048,0.9495,0.22,MODERADO
788,20,m,casado,0,1,14280,120000,48955.261538461535,92948,3141.6,3.4282,0.7746,0.22,MODERADO
789,45,m,soltero,2,0,42434,120000,48102.74615384615,46191,4243.4,1.1336,0.3849,0.1,MODERADO
790,47,f,casado,2,1,20615,30000,53033.42307692308,963,618.45,2.5726,0.0321,0.03,RIESGOSO
791,22,f,unión libre,3,1,36148,15000,53947.70769230769,6287,3614.8,1.4924,0.4191,0.1,RIESGOSO
792,66,f,divorciado,4,0,29832,15000,46680.807692307695,10813,894.96,1.5648,0.7209,0.03,RIESGOSO
793,24,m,casado,0,0,33441,120000,45512.53846153846,113257,3344.1,1.361,0.9438,0.1,MODERADO
794,56,m,divorciado,4,0,46339,50000,52131.26923076923,17641,4633.9,1.125,0.3528,0.1,SALUDABLE
795,65,m,divorciado,1,1,18081,50000,41036.876923076925,8687,542.43,2.2696,0.1737,0.03,RIESGOSO
796,20,f,casado,2,1,62490,30000,53874.13076923077,8165,6249.0,0.8621,0.2722,0.1,SALUDABLE
797,41,m,casado,3,1,78573,30000,59488.984615384616,29777,7857.3,0.7571,0.9926,0.1,SALUDABLE
798,27,f,unión libre,2,0,22074,80000,37739.1,49564,4856.28,1.7097,0.6196,0.22,MODERADO
799,69,m,unión libre,4,1,44453,80000,47209.84615384615,8029,1333.59,1.062,0.1004,0.03,RIESGOSO
800,45,f,casado,4,0,67023,30000,47949.17692307692,5188,2010.69,0.7154,0.1729,0.03,SALUDABLE
801,62,f,casado,0,1,15307,30000,50828.82307692307,24065,1530.7,3.3206,0.8022,0.1,RIESGOSO
802,37,f,soltero,4,0,70405,15000,51546.02307692308,3858,7040.5,0.7321,0.2572,0.1,SALUDABLE
803,59,f,unión libre,1,1,40930,80000,50997.5,47349,4093.0,1.246,0.5919,0.1,MODERADO
804,58,m,unión libre,2,0,10028,120000,37066.64615384615,94353,300.84,3.6963,0.7863,0.03,MODERADO
805,70,m,casado,0,1,48276,15000,47212.65384615384,6570,4827.6,0.978,0.438,0.1,SALUDABLE
806,34,f,soltero,2,1,48851,120000,38948.12307692308,8979,4885.1,0.7973,0.0748,0.1,SALUDABLE
807,66,f,divorciado,0,1,11741,50000,52333.51538461538,2601,352.23,4.4573,0.052,0.03,RIESGOSO
808,29,m,unión libre,2,1,9899,50000,32876.47692307692,46201,296.97,3.3212,0.924,0.03,RIESGOSO
809,51,m,casado,3,0,25629,120000,47882.38461538461,2943,2562.9,1.8683,0.0245,0.1,RIESGOSO
810,70,f,divorciado,1,1,20982,50000,49559.69230769231,3767,629.46,2.362,0.0753,0.03,RIESGOSO
811,57,f,casado,4,0,57190,80000,50532.93076923077,55001,5719.0,0.8836,0.6875,0.1,MODERADO
812,18,f,unión libre,4,1,61079,120000,41664.82307692307,17364,1832.37,0.6821,0.1447,0.03,SALUDABLE
813,50,m,divorciado,1,0,57790,50000,39869.32307692307,37775,5779.0,0.6899,0.7555,0.1,SALUDABLE
814,66,f,soltero,3,1,71912,50000,36196.51538461538,43969,7191.2,0.5033,0.8794,0.1,SALUDABLE
815,60,f,unión libre,0,0,33709,120000,54329.8,66251,3370.9,1.6117,0.5521,0.1,MODERADO
816,25,m,unión libre,4,0,37566,50000,38188.723076923074,2553,1126.98,1.0166,0.0511,0.03,RIESGOSO
817,42,m,soltero,4,0,27094,80000,46949.2923076923,28702,2709.4,1.7328,0.3588,0.1,RIESGOSO
818,20,m,casado,3,0,29218,120000,55040.02307692308,62757,2921.8,1.8838,0.523,0.1,MODERADO
819,29,f,casado,4,0,37521,80000,47394.3,13690,3752.1,1.2631,0.1711,0.1,RIESGOSO
820,31,m,unión libre,3,0,16011,15000,45540.01538461538,5156,1601.1,2.8443,0.3437,0.1,RIESGOSO
821,60,m,casado,4,1,52844,30000,57685.2,3452,5284.4,1.0916,0.1151,0.1,SALUDABLE
822,59,f,casado,1,1,36084,15000,44563.45384615385,7832,1082.52,1.235,0.5221,0.03,RIESGOSO
823,63,m,divorciado,1,0,13531,30000,52893.88461538462,852,405.93,3.9091,0.0284,0.03,RIESGOSO
824,29,m,soltero,1,0,40900,120000,45050.38461538461,83343,1227.0,1.1015,0.6945,0.03,MODERADO
825,44,m,soltero,2,1,49811,120000,35860.36153846154,3935,1494.33,0.7199,0.0328,0.03,SALUDABLE
826,22,m,soltero,1,0,40408,80000,36264.2,56660,1212.24,0.8975,0.7083,0.03,MODERADO
827,18,m,divorciado,1,0,12028,80000,45245.87692307692,27978,360.84,3.7617,0.3497,0.03,RIESGOSO
828,49,m,soltero,0,0,22699,30000,43487.00769230769,13159,680.97,1.9158,0.4386,0.03,RIESGOSO
829,42,m,casado,4,1,79257,30000,37065.45384615385,3523,17436.54,0.4677,0.1174,0.22,SALUDABLE
830,56,m,unión libre,1,1,72306,50000,36081.338461538464,15750,7230.6,0.499,0.315,0.1,SALUDABLE
831,48,f,divorciado,3,1,30814,80000,57291.67692307692,29509,6779.08,1.8593,0.3689,0.22,RIESGOSO
832,36,f,casado,4,0,19229,30000,57775.34615384615,12842,576.87,3.0046,0.4281,0.03,RIESGOSO
833,60,m,divorciado,2,0,51617,120000,50000.53846153846,16107,1548.51,0.9687,0.1342,0.03,SALUDABLE
834,43,m,casado,2,1,39049,15000,42361.23846153846,664,1171.47,1.0848,0.0443,0.03,RIESGOSO
835,62,m,divorciado,0,0,19740,15000,32686.80769230769,9178,1974.0,1.6559,0.6119,0.1,RIESGOSO
836,53,m,divorciado,1,1,12377,50000,55280.58461538461,44100,2722.94,4.4664,0.882,0.22,RIESGOSO
837,41,f,unión libre,0,0,40688,80000,54984.27692307692,77312,1220.64,1.3514,0.9664,0.03,MODERADO
838,64,m,soltero,3,0,60234,80000,54303.13076923077,78884,6023.4,0.9015,0.986,0.1,MODERADO
839,44,f,soltero,1,1,31861,120000,37601.60769230769,102517,3186.1,1.1802,0.8543,0.1,MODERADO
840,28,f,soltero,2,0,32841,120000,47763.330769230764,68657,3284.1,1.4544,0.5721,0.1,MODERADO
841,50,f,divorciado,1,1,34066,120000,31732.8,39561,3406.6,0.9315,0.3297,0.1,MODERADO
842,21,m,unión libre,3,1,19800,30000,41843.97692307692,8932,4356.0,2.1133,0.2977,0.22,RIESGOSO
843,50,f,unión libre,0,1,60169,30000,43139.75384615384,5140,6016.9,0.717,0.1713,0.1,SALUDABLE
844,69,m,unión libre,1,0,8213,80000,47902.92307692308,43441,1806.86,5.8326,0.543,0.22,RIESGOSO
845,29,f,soltero,1,1,71594,30000,39043.4,15588,7159.4,0.5453,0.5196,0.1,SALUDABLE
846,51,f,divorciado,2,1,13357,50000,44622.2,16300,1335.7,3.3407,0.326,0.1,RIESGOSO
847,61,f,unión libre,4,1,52342,15000,43865.984615384616,534,1570.26,0.8381,0.0356,0.03,SALUDABLE
848,61,f,casado,2,1,67623,30000,39706.869230769225,21984,6762.3,0.5872,0.7328,0.1,SALUDABLE
849,69,f,divorciado,2,1,68454,30000,33196.45384615385,7695,15059.88,0.4849,0.2565,0.22,SALUDABLE
850,22,m,soltero,2,0,16233,15000,46857.415384615386,867,3571.26,2.8866,0.0578,0.22,RIESGOSO
851,18,m,unión libre,2,0,45546,80000,42465.0,15565,4554.6,0.9324,0.1946,0.1,SALUDABLE
852,69,m,divorciado,2,1,58543,30000,56038.56153846154,5126,1756.29,0.9572,0.1709,0.03,SALUDABLE
853,61,f,casado,1,1,31175,80000,37989.96153846154,54045,3117.5,1.2186,0.6756,0.1,MODERADO
854,51,m,divorciado,1,0,69887,15000,58883.730769230766,8677,6988.7,0.8426,0.5785,0.1,SALUDABLE
855,36,m,divorciado,4,0,71669,15000,59283.73846153846,11588,7166.9,0.8272,0.7725,0.1,SALUDABLE
856,35,m,unión libre,4,1,45235,120000,42472.36923076923,30331,4523.5,0.9389,0.2528,0.1,MODERADO
857,44,f,soltero,4,0,20056,120000,47088.5,119794,601.68,2.3479,0.9983,0.03,MODERADO
858,57,f,divorciado,3,1,51930,80000,48962.2,3228,11424.6,0.9428,0.0403,0.22,SALUDABLE
859,30,f,unión libre,1,1,13278,80000,50600.63846153846,50904,2921.16,3.8109,0.6363,0.22,RIESGOSO
860,39,f,casado,2,0,19812,50000,38001.223076923074,42623,1981.2,1.9181,0.8525,0.1,RIESGOSO
861,43,f,divorciado,3,1,79985,50000,58666.23846153846,23049,2399.55,0.7335,0.461,0.03,SALUDABLE
862,38,f,soltero,1,0,44892,80000,38840.761538461535,33298,9876.24,0.8652,0.4162,0.22,SALUDABLE
863,58,f,divorciado,4,0,19884,30000,49592.21538461538,6191,1988.4,2.4941,0.2064,0.1,RIESGOSO
864,45,m,soltero,4,0,29179,30000,45194.12307692308,22238,2917.9,1.5489,0.7413,0.1,RIESGOSO
865,19,m,soltero,0,1,17952,15000,28238.93076923077,13600,1795.2,1.573,0.9067,0.1,RIESGOSO
866,53,f,soltero,4,0,73789,50000,47303.99230769231,33760,7378.9,0.6411,0.6752,0.1,SALUDABLE
867,20,f,divorciado,4,0,38321,50000,47782.73846153846,11470,3832.1,1.2469,0.2294,0.1,SALUDABLE
868,64,m,unión libre,4,0,35027,120000,52509.73846153846,91102,1050.81,1.4991,0.7592,0.03,MODERADO
869,23,m,casado,3,0,41814,30000,39366.19230769231,19671,4181.4,0.9415,0.6557,0.1,SALUDABLE
870,26,f,unión libre,3,0,47077,30000,45022.50769230769,4839,1412.31,0.9564,0.1613,0.03,SALUDABLE
871,67,m,casado,3,1,34745,50000,36456.60769230769,44975,3474.5,1.0493,0.8995,0.1,MODERADO
872,58,f,casado,1,1,13823,50000,48192.75384615384,27048,1382.3,3.4864,0.541,0.1,RIESGOSO
873,48,m,soltero,3,0,43158,15000,43735.761538461535,14372,9494.76,1.0134,0.9581,0.22,SALUDABLE
874,63,f,unión libre,1,0,52492,15000,50975.2923076923,8183,11548.24,0.9711,0.5455,0.22,SALUDABLE
875,53,m,divorciado,4,0,49892,15000,38289.80769230769,8670,1496.76,0.7675,0.578,0.03,SALUDABLE
876,25,m,soltero,1,1,65141,80000,37714.27692307692,62598,6514.1,0.579,0.7825,0.1,MODERADO
877,63,f,soltero,0,0,69862,120000,52567.37692307692,27409,6986.2,0.7524,0.2284,0.1,SALUDABLE
878,31,m,soltero,0,1,68266,15000,41861.330769230764,13758,15018.52,0.6132,0.9172,0.22,SALUDABLE
879,28,m,divorciado,0,0,55323,30000,43676.36153846154,20294,5532.3,0.7895,0.6765,0.1,SALUDABLE
880,65,m,casado,0,0,31139,30000,53508.39230769231,7138,934.17,1.7184,0.2379,0.03,RIESGOSO
881,26,m,casado,3,0,20412,80000,56241.11538461538,32794,2041.2,2.7553,0.4099,0.1,RIESGOSO
882,56,f,divorciado,2,0,17768,30000,49032.60769230769,7668,1776.8,2.7596,0.2556,0.1,RIESGOSO
883,18,f,divorciado,0,0,39203,120000,44792.32307692307,10946,1176.09,1.1426,0.0912,0.03,RIESGOSO
884,49,f,soltero,4,0,53557,30000,44479.63846153846,11821,5355.7,0.8305,0.394,0.1,SALUDABLE
885,58,f,casado,2,0,78267,15000,45115.13076923077,5257,7826.7,0.5764,0.3505,0.1,SALUDABLE
886,32,m,divorciado,4,0,79777,30000,47020.87692307692,5206,7977.7,0.5894,0.1735,0.1,SALUDABLE
887,48,f,soltero,3,0,66325,50000,42540.32307692307,24248,6632.5,0.6414,0.485,0.1,SALUDABLE
888,70,m,divorciado,0,0,32852,50000,42067.77692307692,33983,7227.44,1.2805,0.6797,0.22,SALUDABLE
889,33,f,casado,1,0,23484,15000,39396.96923076923,994,5166.48,1.6776,0.0663,0.22,RIESGOSO
890,59,m,soltero,1,1,34051,30000,39202.59230769231,23261,1021.53,1.1513,0.7754,0.03,RIESGOSO
891,40,m,casado,0,0,45022,80000,52094.95384615385,74272,9904.84,1.1571,0.9284,0.22,MODERADO
892,56,f,unión libre,3,0,31863,15000,54099.27692307692,3440,955.89,1.6979,0.2293,0.03,RIESGOSO
893,47,m,unión libre,1,1,9759,30000,52427.869230769225,13062,975.9,5.3723,0.4354,0.1,RIESGOSO
894,64,m,soltero,3,1,42884,15000,39402.43846153846,2534,9434.48,0.9188,0.1689,0.22,SALUDABLE
895,26,f,soltero,4,1,65278,50000,44915.230769230766,10198,14361.16,0.6881,0.204,0.22,SALUDABLE
896,68,m,casado,0,0,11385,80000,45810.54615384615,63922,1138.5,4.0238,0.799,0.1,RIESGOSO
897,45,f,divorciado,4,1,41047,30000,51702.74615384615,21241,1231.41,1.2596,0.708,0.03,RIESGOSO
898,39,f,unión libre,4,0,30880,50000,36951.03846153846,2677,3088.0,1.1966,0.0535,0.1,RIESGOSO
899,68,f,unión libre,3,0,52888,15000,38735.78461538461,13112,11635.36,0.7324,0.8741,0.22,SALUDABLE
900,26,f,casado,2,1,27235,120000,41454.42307692308,46234,2723.5,1.5221,0.3853,0.1,MODERADO
901,41,f,casado,2,0,12250,120000,40393.58461538461,97161,1225.0,3.2974,0.8097,0.1,MODERADO
902,26,m,unión libre,3,1,62974,15000,41457.3,964,6297.4,0.6583,0.0643,0.1,SALUDABLE
903,60,f,soltero,0,0,32061,80000,44292.730769230766,66489,3206.1,1.3815,0.8311,0.1,MODERADO
904,20,f,divorciado,3,1,45317,80000,45562.88461538462,57020,1359.51,1.0054,0.7128,0.03,MODERADO
905,25,f,divorciado,2,1,16291,30000,52197.27692307692,13812,1629.1,3.2041,0.4604,0.1,RIESGOSO
906,70,m,casado,3,1,18316,15000,39545.96923076923,113,1831.6,2.1591,0.0075,0.1,RIESGOSO
907,48,m,casado,3,1,34548,15000,54470.71538461538,9685,3454.8,1.5767,0.6457,0.1,RIESGOSO
908,18,f,soltero,3,1,53069,15000,52080.66923076923,14971,5306.9,0.9814,0.9981,0.1,SALUDABLE
909,40,f,divorciado,0,1,31969,80000,43096.16923076923,52491,3196.9,1.3481,0.6561,0.1,MODERADO
910,66,m,casado,2,1,37633,80000,37573.89230769231,35514,3763.3,0.9984,0.4439,0.1,SALUDABLE
911,54,f,casado,4,0,51121,15000,42039.230769230766,12153,1533.63,0.8223,0.8102,0.03,SALUDABLE
912,70,m,casado,3,1,58549,50000,30947.32307692308,18679,1756.47,0.5286,0.3736,0.03,SALUDABLE
913,58,f,casado,1,0,38750,80000,53789.330769230764,23937,8525.0,1.3881,0.2992,0.22,SALUDABLE
914,69,f,divorciado,2,0,56133,50000,56406.80769230769,2233,1683.99,1.0049,0.0447,0.03,SALUDABLE
915,24,m,soltero,0,1,33942,30000,37795.053846153845,29440,7467.24,1.1135,0.9813,0.22,SALUDABLE
916,33,m,soltero,1,0,50007,80000,36503.03076923077,69911,5000.7,0.73,0.8739,0.1,MODERADO
917,32,f,divorciado,0,1,11828,80000,34091.93076923077,21967,1182.8,2.8823,0.2746,0.1,RIESGOSO
918,22,m,unión libre,1,0,20311,120000,38156.730769230766,92383,2031.1,1.8786,0.7699,0.1,MODERADO
919,21,m,divorciado,0,0,43235,30000,39616.161538461536,3887,4323.5,0.9163,0.1296,0.1,SALUDABLE
920,27,f,soltero,3,1,50285,80000,38853.723076923074,22147,5028.5,0.7727,0.2768,0.1,SALUDABLE
921,34,f,casado,2,1,16487,30000,49328.36153846154,13621,1648.7,2.992,0.454,0.1,RIESGOSO
922,58,f,divorciado,3,1,10253,120000,45718.93076923077,1851,1025.3,4.4591,0.0154,0.1,RIESGOSO
923,66,f,casado,2,0,22300,120000,38304.53846153846,106252,669.0,1.7177,0.8854,0.03,MODERADO
924,54,f,divorciado,4,0,66935,50000,39525.876923076925,47591,14725.7,0.5905,0.9518,0.22,SALUDABLE
925,29,m,divorciado,1,1,41572,30000,45948.61538461538,12357,4157.2,1.1053,0.4119,0.1,SALUDABLE
926,70,m,casado,0,1,14946,15000,42968.37692307692,11553,1494.6,2.8749,0.7702,0.1,RIESGOSO
927,54,f,divorciado,0,1,38609,30000,42292.62307692308,27998,3860.9,1.0954,0.9333,0.1,SALUDABLE
928,68,f,casado,4,1,30467,50000,38108.35384615384,49949,914.01,1.2508,0.999,0.03,MODERADO
929,42,f,unión libre,4,1,26470,120000,47554.661538461536,5393,2647.0,1.7965,0.0449,0.1,RIESGOSO
930,38,f,unión libre,4,1,34138,120000,45849.47692307692,69971,1024.14,1.3431,0.5831,0.03,MODERADO
931,31,f,soltero,4,0,11479,120000,54093.02307692308,1748,344.37,4.7123,0.0146,0.03,RIESGOSO
932,68,f,soltero,0,0,13675,15000,48375.661538461536,9470,1367.5,3.5375,0.6313,0.1,RIESGOSO
933,63,f,casado,3,1,40047,15000,46008.68461538461,8100,1201.41,1.1489,0.54,0.03,RIESGOSO
934,20,f,soltero,3,0,8181,30000,35613.123076923075,15935,1799.82,4.3532,0.5312,0.22,RIESGOSO
935,64,m,soltero,0,0,15049,80000,44020.26923076923,13431,1504.9,2.9251,0.1679,0.1,RIESGOSO
936,32,m,divorciado,1,0,18385,120000,48037.53076923077,25527,1838.5,2.6129,0.2127,0.1,RIESGOSO
937,19,f,casado,1,0,72304,50000,48423.02307692308,28646,7230.4,0.6697,0.5729,0.1,SALUDABLE
938,27,f,divorciado,0,1,38281,50000,46353.06923076923,3635,3828.1,1.2109,0.0727,0.1,SALUDABLE
939,56,f,casado,2,1,33842,50000,38780.56923076923,43522,7445.24,1.1459,0.8704,0.22,SALUDABLE
940,25,m,casado,3,0,21774,30000,39416.730769230766,18445,2177.4,1.8103,0.6148,0.1,RIESGOSO
941,53,m,soltero,4,1,64525,30000,41550.60769230769,7937,6452.5,0.6439,0.2646,0.1,SALUDABLE
942,32,m,soltero,0,0,44146,15000,35304.23846153846,1152,1324.38,0.7997,0.0768,0.03,SALUDABLE
943,31,f,unión libre,0,1,56192,50000,41724.2923076923,37597,1685.76,0.7425,0.7519,0.03,SALUDABLE
944,53,f,casado,3,1,60748,50000,50602.95384615385,8167,13364.56,0.833,0.1633,0.22,SALUDABLE
945,20,m,unión libre,3,1,28426,30000,41025.17692307692,17503,2842.6,1.4432,0.5834,0.1,RIESGOSO
946,52,f,soltero,0,1,48941,15000,39329.484615384616,12556,10767.02,0.8036,0.8371,0.22,SALUDABLE
947,31,f,unión libre,2,1,15915,30000,42663.01538461538,9603,477.45,2.6807,0.3201,0.03,RIESGOSO
948,65,m,casado,0,1,36804,50000,41300.86923076923,39967,3680.4,1.1222,0.7993,0.1,MODERADO
949,22,f,soltero,4,1,21266,120000,47165.64615384615,73614,637.98,2.2179,0.6135,0.03,MODERADO
950,59,f,divorciado,0,0,62092,80000,42745.15384615384,28919,6209.2,0.6884,0.3615,0.1,SALUDABLE
951,32,m,soltero,4,1,63499,80000,36620.78461538461,74745,13969.78,0.5767,0.9343,0.22,MODERADO
952,54,f,casado,3,0,41230,80000,55858.77692307692,78678,1236.9,1.3548,0.9835,0.03,MODERADO
953,26,m,divorciado,3,0,12859,120000,33061.92307692308,45560,1285.9,2.5711,0.3797,0.1,RIESGOSO
954,48,f,unión libre,2,0,75188,15000,37220.85384615385,2954,7518.8,0.495,0.1969,0.1,SALUDABLE
955,49,f,divorciado,3,1,40267,120000,38426.31538461539,103479,4026.7,0.9543,0.8623,0.1,MODERADO
956,30,f,soltero,2,0,30629,15000,38065.74615384615,10810,6738.38,1.2428,0.7207,0.22,SALUDABLE
957,58,m,divorciado,1,0,65404,50000,54207.723076923074,46187,14388.88,0.8288,0.9237,0.22,SALUDABLE
958,39,f,unión libre,4,0,73624,120000,40024.47692307692,1331,7362.4,0.5436,0.0111,0.1,SALUDABLE
959,38,m,casado,3,0,9338,15000,53853.723076923074,6107,280.14,5.7672,0.4071,0.03,RIESGOSO
960,63,f,divorciado,1,0,44172,50000,38509.2923076923,17815,4417.2,0.8718,0.3563,0.1,SALUDABLE
961,33,m,casado,2,0,79030,120000,40590.43076923077,84760,2370.9,0.5136,0.7063,0.03,MODERADO
962,68,m,soltero,2,0,66744,15000,35571.27692307692,9921,6674.4,0.533,0.6614,0.1,SALUDABLE
963,70,m,unión libre,1,1,29000,30000,42973.07692307692,155,870.0,1.4818,0.0052,0.03,RIESGOSO
964,47,m,soltero,0,0,56600,50000,42949.35384615384,36220,5660.0,0.7588,0.7244,0.1,SALUDABLE
965,36,m,divorciado,0,0,68478,30000,40161.17692307692,24977,6847.8,0.5865,0.8326,0.1,SALUDABLE
966,26,m,casado,4,0,53082,120000,55179.36153846154,72685,11678.04,1.0395,0.6057,0.22,MODERADO
967,59,m,casado,4,0,33845,50000,52302.65384615384,10959,3384.5,1.5454,0.2192,0.1,RIESGOSO
968,66,f,casado,3,1,14258,15000,45441.86153846153,12337,1425.8,3.1871,0.8225,0.1,RIESGOSO
969,62,f,unión libre,3,0,64311,80000,48640.42307692308,17723,6431.1,0.7563,0.2215,0.1,SALUDABLE
970,47,f,divorciado,3,0,67348,80000,48886.13076923077,72081,2020.44,0.7259,0.901,0.03,MODERADO
971,23,f,soltero,3,1,64513,80000,49968.20769230769,12408,1935.39,0.7745,0.1551,0.03,SALUDABLE
972,69,m,soltero,1,1,28384,15000,49518.46153846154,8208,851.52,1.7446,0.5472,0.03,RIESGOSO
973,46,m,unión libre,0,0,58841,120000,39098.78461538461,7001,1765.23,0.6645,0.0583,0.03,SALUDABLE
974,27,m,divorciado,4,1,43652,120000,44347.96153846154,100031,4365.2,1.0159,0.8336,0.1,MODERADO
975,18,m,unión libre,3,1,67357,30000,33974.32307692307,23286,6735.7,0.5044,0.7762,0.1,SALUDABLE
976,62,f,unión libre,4,0,61690,80000,39971.24615384615,68119,13571.8,0.6479,0.8515,0.22,MODERADO
977,29,m,unión libre,0,0,39700,15000,44634.11538461538,2860,3970.0,1.1243,0.1907,0.1,SALUDABLE
978,53,m,soltero,1,0,77802,30000,51380.86153846154,13539,2334.06,0.6604,0.4513,0.03,SALUDABLE
979,42,f,soltero,0,0,60148,15000,42120.27692307692,702,13232.56,0.7003,0.0468,0.22,SALUDABLE
980,25,f,divorciado,3,0,71240,80000,51475.161538461536,74091,15672.8,0.7226,0.9261,0.22,MODERADO
981,70,f,soltero,4,1,42132,120000,42527.16923076923,25526,1263.96,1.0094,0.2127,0.03,MODERADO
982,27,m,casado,4,0,15698,15000,47984.9,3060,3453.56,3.0568,0.204,0.22,RIESGOSO
983,47,f,divorciado,1,1,66707,120000,53651.230769230766,75275,6670.7,0.8043,0.6273,0.1,MODERADO
984,66,f,casado,1,0,18103,15000,43904.03846153846,4014,3982.66,2.4252,0.2676,0.22,RIESGOSO
985,38,m,unión libre,1,0,41195,80000,58800.12307692308,37127,1235.85,1.4274,0.4641,0.03,RIESGOSO
986,47,m,casado,1,0,9124,15000,54331.23846153846,2906,912.4,5.9548,0.1937,0.1,RIESGOSO
987,65,m,divorciado,2,1,66265,15000,51636.59230769231,9906,6626.5,0.7792,0.6604,0.1,SALUDABLE
988,60,m,unión libre,1,1,52693,30000,43886.59230769231,10776,11592.46,0.8329,0.3592,0.22,SALUDABLE
989,24,m,divorciado,0,0,45009,15000,34277.68461538461,11516,1350.27,0.7616,0.7677,0.03,SALUDABLE
990,42,f,soltero,1,1,41111,80000,57073.261538461535,43266,4111.1,1.3883,0.5408,0.1,MODERADO
991,61,f,soltero,4,0,42050,120000,55001.81538461538,103387,1261.5,1.308,0.8616,0.03,MODERADO
992,35,m,unión libre,1,0,64756,15000,51816.15384615384,6944,6475.6,0.8002,0.4629,0.1,SALUDABLE
993,38,m,casado,0,0,36498,120000,38441.984615384616,42401,8029.56,1.0533,0.3533,0.22,MODERADO
994,47,m,unión libre,3,1,10870,15000,53817.330769230764,11933,2391.4,4.951,0.7955,0.22,RIESGOSO
995,44,m,soltero,4,0,59925,50000,44201.45384615385,29732,1797.75,0.7376,0.5946,0.03,SALUDABLE
996,35,f,unión libre,4,0,13337,30000,39097.30769230769,12540,2934.14,2.9315,0.418,0.22,RIESGOSO
997,27,m,casado,3,0,71940,80000,38367.74615384615,45105,15826.8,0.5333,0.5638,0.22,SALUDABLE
998,35,m,divorciado,0,1,61894,80000,60592.5,62684,6189.4,0.979,0.7836,0.1,MODERADO
999,37,f,divorciado,0,0,28942,15000,36876.73846153846,3426,6367.24,1.2742,0.2284,0.22,SALUDABLE
1000,26,m,casado,3,0,14813,120000,44277.28461538461,27986,444.39,2.9891,0.2332,0.03,RIESGOSO
1001,48,m,divorciado,4,0,44157,30000,41246.407692307694,28386,9714.54,0.9341,0.9462,0.22,SALUDABLE
1002,58,m,soltero,4,0,39952,120000,46413.053846153845,30192,3995.2,1.1617,0.2516,0.1,MODERADO
1003,57,f,divorciado,1,0,78795,80000,52453.17692307692,72734,2363.85,0.6657,0.9092,0.03,MODERADO
1004,69,f,divorciado,4,0,18076,30000,46713.73846153846,24380,1807.6,2.5843,0.8127,0.1,RIESGOSO
1005,31,f,soltero,1,1,71344,30000,45235.49230769231,17074,7134.4,0.634,0.5691,0.1,SALUDABLE
1006,60,f,casado,3,1,30198,50000,35012.93076923077,27854,3019.8,1.1594,0.5571,0.1,RIESGOSO
1007,62,m,casado,4,1,40599,80000,51479.65384615384,57683,4059.9,1.268,0.721,0.1,MODERADO
1008,59,f,unión libre,1,0,50268,50000,42158.830769230764,29805,1508.04,0.8387,0.5961,0.03,SALUDABLE
